model,trait,shots,adapter,aggregation,repeats,n_evaluation_mean,rmse_mean,rmse_sd,rmse_ci025,rmse_ci975,r2_mean,r2_sd,r2_ci025,r2_ci975,ccc_mean,ccc_ci025,ccc_ci975,rmse_gain_pct_mean,rmse_gain_pct_ci025,rmse_gain_pct_ci975
Cultivar-aware PLSR,AF,0,none,pooled,1,1256.0,46.47485517205133,,46.47485517205133,46.47485517205133,-0.2297181344025685,,-0.2297181344025685,-0.2297181344025685,-0.05695300015460146,-0.05695300015460146,-0.05695300015460146,0.0,0.0,0.0
Cultivar-aware PLSR,AF,5,intercept,batch_macro,500,1231.0,39.905686459180025,2.0788973070830354,37.12344324524309,45.18917528375078,-0.3667940048384595,0.17495543793292279,-0.7805801925565027,-0.15815995901765262,0.05287189868827025,0.033728294916630215,0.06637044687552544,8.719751678128146,-2.9345192871031824,15.369262924634628
Cultivar-aware PLSR,AF,5,intercept,pooled,500,1231.0,42.41121506898908,2.8434539159236567,39.18297401980193,49.71711196033185,-0.028136223075089582,0.15361707557600673,-0.42108553298152024,0.12928661890950302,0.2950478913768487,0.07896346618402135,0.41254504846538836,8.768395448695356,-7.490716939617895,15.795414328398994
Cultivar-aware PLSR,AF,5,shrunken_affine,batch_macro,500,1231.0,39.41833588092895,2.099370431519509,36.35123498340963,44.43780480217007,-0.3248647646715598,0.17438636448863434,-0.7342560987093516,-0.09852215115929726,0.049750072151658734,0.024822942675269664,0.07229278035430578,10.09769405153895,-2.0900785634636856,17.259967514637136
Cultivar-aware PLSR,AF,5,shrunken_affine,pooled,500,1231.0,42.06708380911928,2.8388342568994336,38.63555547483644,49.45188828862619,-0.011569880168538035,0.15084906293805422,-0.40394506477289815,0.1533502194703997,0.29664413283985835,0.07509906218103808,0.4160063962633032,9.509219976399898,-6.749618737025115,16.912074681840476
Cultivar-aware PLSR,AF,10,intercept,batch_macro,500,1206.0,38.29453608037768,1.0537610057638438,36.90883207018062,40.93660009938149,-0.2440523263166174,0.08073061711174741,-0.45352497352493915,-0.14093025411860377,0.05622666055542115,0.043415408309479306,0.06672712390994816,12.485681393634719,6.175371780960615,15.859500782840371
Cultivar-aware PLSR,AF,10,intercept,pooled,500,1206.0,40.602491650889625,1.277226877999366,38.98084887271509,43.87107488460524,0.06298667350588917,0.06317460500921317,-0.10703097060233653,0.13822723569276318,0.3165919570594354,0.193239191741867,0.4047078324499596,12.732411279521303,5.271286142463323,16.205681003213453
Cultivar-aware PLSR,AF,10,shrunken_affine,batch_macro,500,1206.0,37.38607308291391,1.1555302940988215,35.654525398737995,39.99855334977366,-0.17107836029947074,0.08690065485206135,-0.3837791511655515,-0.054180000739510965,0.052759616777567866,0.03088407639053648,0.07319063442970487,14.986263399086795,8.896704489330679,19.073441199035802
Cultivar-aware PLSR,AF,10,shrunken_affine,pooled,500,1206.0,39.93514602549838,1.3752863276942566,38.03211144049254,43.465893174120176,0.09332910426693812,0.06692060006659929,-0.08479330391996986,0.17935349181667373,0.321487434133145,0.18608690437129638,0.4137250775056463,14.166760226691816,6.068349693480977,18.14634904773964
Cultivar-aware PLSR,AF,20,intercept,batch_macro,500,1156.0,37.523761610284744,0.6209500410256109,36.493907798839956,38.910181662390954,-0.1915619183662715,0.04532361348118291,-0.2962891012941907,-0.1319127112257122,0.057734527449570666,0.045446581151660455,0.07025911741844533,14.244381161703688,10.690397452719077,16.29184582774939
Cultivar-aware PLSR,AF,20,intercept,pooled,500,1156.0,39.829461372985534,0.7385382132169808,38.704652608663935,41.5037599343348,0.10094049813698668,0.0352261463334792,0.0041448511772471846,0.14499583495270268,0.3288346538834582,0.2293430013905841,0.39546233730712826,14.462045501119764,10.062716931610396,16.515547201690033
Cultivar-aware PLSR,AF,20,shrunken_affine,batch_macro,500,1156.0,36.18090657899647,0.7029126477243204,35.00743353421145,37.743019430267296,-0.08768671317083493,0.04953693220483799,-0.20394753009888916,-0.01526926803033645,0.05343648952630403,0.030597763885062367,0.07358363338826078,17.90341371001681,14.366795642784053,20.385443156354945
Cultivar-aware PLSR,AF,20,shrunken_affine,pooled,500,1156.0,38.809217504738754,0.8156808341232231,37.535715345657124,40.7429826580289,0.14631779249551433,0.037767368626188506,0.047519318581916,0.1986572925859558,0.3385685485253479,0.23187400426251994,0.40976474865443313,16.65355418875923,11.90378221400103,19.253642543791496
Cultivar-aware PLSR,AF,40,intercept,batch_macro,500,1056.0,37.032776495315765,0.48735094167182447,36.11826507936651,37.97528942916085,-0.15923101253279487,0.02753263781646514,-0.2180400760990816,-0.11511693650607885,0.05877454022056849,0.0377449733792987,0.08147380885730084,15.449528061027214,13.291660610627662,16.847664067787612
Cultivar-aware PLSR,AF,40,intercept,pooled,500,1056.0,39.43976436546335,0.5129722251939471,38.542907886311745,40.46582486422776,0.1257094304172068,0.021074028748979238,0.07069183890482825,0.15383865811612243,0.3330668618932114,0.2750892647189081,0.3778199930082595,15.584375657750238,12.834828189894605,16.854333536388953
Cultivar-aware PLSR,AF,40,shrunken_affine,batch_macro,500,1056.0,35.34391619077022,0.5369094507636842,34.291004024514805,36.43886458427948,-0.032601009244323034,0.02983435255284572,-0.09306820675437148,0.011155343405554657,0.05337640782589185,0.03287987028910692,0.0716616888045835,19.99161833657727,17.865654851442297,21.65949517635624
Cultivar-aware PLSR,AF,40,shrunken_affine,pooled,500,1056.0,38.150560256224026,0.5682801756310258,37.154926403716374,39.41181493687135,0.18186554796351517,0.023996027602711217,0.12044608817663617,0.2132938058354004,0.3461487356170488,0.28464546281438496,0.39630509810729053,18.34362478820311,15.460694217510884,19.8332120469043
Cultivar-aware PLSR,AF,80,intercept,batch_macro,500,856.0,36.819154230778146,0.7277199399346969,35.5009914706022,38.29648283828163,-0.1493661699240089,0.030975899723846494,-0.2142435970004226,-0.09448899694361514,0.058604142668877285,0.02636941362721269,0.09195456775824046,15.983111880154912,13.709710208878846,17.947179709172794
Cultivar-aware PLSR,AF,80,intercept,pooled,500,856.0,39.56493021150212,0.7350711838650111,38.173278153876915,41.031756279998795,0.1353760910182433,0.01712207683751718,0.0974453264146608,0.16402010017058127,0.33296014586206374,0.2971964924155016,0.3663158418170826,15.991782342916524,14.176816779781761,17.40208574986296
Cultivar-aware PLSR,AF,80,shrunken_affine,batch_macro,500,856.0,34.90986533852442,0.7264791438666952,33.56638723619051,36.39048906510583,-0.0068988912676201915,0.02072872266861665,-0.05139337406911517,0.024025115286602276,0.05302676903613531,0.0346245095314041,0.06681763602471746,21.088818623308267,18.5327785839998,23.278998433381094
Cultivar-aware PLSR,AF,80,shrunken_affine,pooled,500,856.0,38.130609447012745,0.7647176951827177,36.72384093217323,39.654941531475934,0.19694426227692957,0.017426772244463328,0.15541689489417243,0.223368285690541,0.3483302619742136,0.3078460831361343,0.3822571696211469,19.03815813047686,16.99876356621855,20.66242253584713
Cultivar-aware PLSR,F6,0,none,batch_macro,1,1256.0,55.90100623007497,,55.90100623007497,55.90100623007497,-0.6394498725352404,,-0.6394498725352404,-0.6394498725352404,-0.021965842678060142,-0.021965842678060142,-0.021965842678060142,0.0,0.0,0.0
Cultivar-aware PLSR,F6,0,none,pooled,1,1256.0,57.80504793165655,,57.80504793165655,57.80504793165655,-0.2807118502307244,,-0.2807118502307244,-0.2807118502307244,-0.15562312667284095,-0.15562312667284095,-0.15562312667284095,0.0,0.0,0.0
Cultivar-aware PLSR,F6,5,intercept,batch_macro,500,1231.0,50.503718148366396,2.3645651271977006,47.055647597828425,55.866887843317954,-0.31971039005078244,0.14098599108543586,-0.6594643467180026,-0.12618651272072526,-0.02258159386705115,-0.030231811406303384,-0.011557038689819693,9.944697273955555,0.5397685932707161,16.213004328137554
Cultivar-aware PLSR,F6,5,intercept,pooled,500,1231.0,53.23653765324858,2.90459313681838,49.428374840446736,60.56025826358226,-0.08869968750905358,0.1262339897006778,-0.41954864749023846,0.06786468032129199,0.1927400631689268,0.019016872609673857,0.31621486858157083,7.94131014153712,-5.311591527050554,14.637275316610266
Cultivar-aware PLSR,F6,5,shrunken_affine,batch_macro,500,1231.0,50.14697704905827,2.463836807294825,46.49849507295917,56.14873955087712,-0.2987566722221213,0.14756392706585902,-0.6361512276564033,-0.09263457346594842,-0.013950689661083083,-0.043544712831077824,0.013617671085740532,10.70488172743155,1.0090603810211263,17.401588625424292
Cultivar-aware PLSR,F6,5,shrunken_affine,pooled,500,1231.0,52.96319786262939,2.984809759371368,48.94488786239311,60.47216212042432,-0.07775830817409807,0.12837730978034106,-0.40716183741807715,0.0899957167737984,0.1982087270628216,0.013708885766919265,0.3269044902875778,8.414365940183444,-4.716338371389048,15.621542051709547
Cultivar-aware PLSR,F6,10,intercept,batch_macro,500,1206.0,48.44120876057414,1.3757910256306662,46.50054788354912,51.78926009307793,-0.20154766273431526,0.0754241979256431,-0.38683499405681293,-0.10163124216705631,-0.0243931115219178,-0.03185931045419089,-0.015922177384222625,13.657648221956274,7.2857978339791645,17.111311441820778
Cultivar-aware PLSR,F6,10,intercept,pooled,500,1206.0,51.02669517071836,1.6589164859131091,48.972134910482296,55.33431222606743,0.0035930908236418225,0.06848722552591982,-0.17096424293652115,0.08536499861803946,0.21139429366989024,0.07251875975295985,0.30135590082363456,11.819910310663746,4.482017430069817,15.410876048666594
Cultivar-aware PLSR,F6,10,shrunken_affine,batch_macro,500,1206.0,47.69445886059762,1.532568384792865,45.293158299803935,51.271451386224356,-0.1600476633091863,0.08256551049059493,-0.3790456819499981,-0.04251898253282885,-0.006636578433233678,-0.036309131225624104,0.01916454410337714,15.199849610140655,8.868149538736949,19.28429417607597
Cultivar-aware PLSR,F6,10,shrunken_affine,pooled,500,1206.0,50.39364165932242,1.8054096382344966,47.91368926718541,54.71165429088002,0.027939053382540456,0.0732176231166682,-0.15216082235920822,0.12247947848470837,0.22539500412497024,0.07159237145961979,0.32166204304463214,12.914214876751188,5.196551431614692,17.169734685813932
Cultivar-aware PLSR,F6,20,intercept,batch_macro,500,1156.0,47.339884770377274,0.7682061419633672,46.257537124670606,49.237662135865946,-0.14502433430878253,0.03722870867272784,-0.23039352276152544,-0.09205108117444173,-0.025518085618643247,-0.03389725102249937,-0.01725043163473169,15.571799256628333,12.185361974149448,17.487348659972046
Cultivar-aware PLSR,F6,20,intercept,pooled,500,1156.0,49.89907378364073,0.9045784451999547,48.682339494530545,52.17154950127098,0.048142171062934454,0.03645066801640464,-0.04222728603260633,0.09197431176802243,0.22183423797062937,0.13024073122123334,0.28827436687626495,13.781193899172191,9.676285425640602,15.787928579449213
Cultivar-aware PLSR,F6,20,shrunken_affine,batch_macro,500,1156.0,46.08454890319519,0.8888485486507329,44.62838049393028,48.20169526347275,-0.07737067735286847,0.04209100170007667,-0.17809054993447576,-0.014867571333059264,0.005927433166268651,-0.02594157258872378,0.034484563732304546,18.1078835440669,14.328518726941974,20.42101625321784
Cultivar-aware PLSR,F6,20,shrunken_affine,pooled,500,1156.0,48.79458807601575,1.0512505226634634,47.21049212701249,51.22126508265123,0.0896827231817668,0.04123703414473698,-0.012203426240321863,0.14205870245475327,0.2478219459955764,0.14943701477547874,0.3175120744331686,15.689885102235706,11.126134967329714,18.155946860720334
Cultivar-aware PLSR,F6,40,intercept,batch_macro,500,1056.0,46.745079453338796,0.5863026308629734,45.68790966369975,47.96830514324774,-0.11713595821210711,0.023131169193021602,-0.17401589395487768,-0.08511322175054502,-0.026303493849296596,-0.038489388251789096,-0.014582773254221585,16.600517685133482,14.382296426054566,18.106524753529083
Cultivar-aware PLSR,F6,40,intercept,pooled,500,1056.0,49.40915060181243,0.6181799915219109,48.36981096092562,50.715356269228344,0.07042576197618362,0.0216658333477295,0.013377854554425906,0.09733271828421367,0.22701290472692937,0.16765778300402967,0.2687156885121096,14.753389799303761,12.198396357376348,16.013370572379685
Cultivar-aware PLSR,F6,40,shrunken_affine,batch_macro,500,1056.0,45.128871120517104,0.6523996518768111,44.01575970874044,46.55796979557895,-0.03257381290190898,0.025818362792505944,-0.09806084928803019,0.004314621372023686,0.017601120192121292,-0.007454291060039497,0.0381733014522446,19.813233657138706,17.35068281502283,21.485215251756856
Cultivar-aware PLSR,F6,40,shrunken_affine,pooled,500,1056.0,47.96225146807447,0.7093806086953826,46.764015778503015,49.512537421607256,0.12402159345659457,0.024606252326958213,0.06030735456746764,0.1562755746430441,0.2611513787220374,0.2010346329536216,0.3083778481564409,17.249943033409938,14.11490090602026,18.792668255835718
Cultivar-aware PLSR,F6,80,intercept,batch_macro,500,856.0,46.486728440725955,0.7439301579062272,45.057140016821585,47.897889436031136,-0.10494578981250588,0.01968665403364462,-0.15149021778859745,-0.07217909515814012,-0.02551971873685154,-0.04479248985616039,-0.005341590872598118,17.164945389051503,14.696235532027528,19.021070349889687
Cultivar-aware PLSR,F6,80,intercept,pooled,500,856.0,49.54671149705019,0.7666252861995526,48.03682003167141,51.1363639394561,0.0790072709033432,0.01662170319360643,0.04032773498802776,0.10641153564282475,0.22129887837287676,0.18834296034078324,0.24736448193158553,15.07257177981671,13.050417284505995,16.352751164853743
Cultivar-aware PLSR,F6,80,shrunken_affine,batch_macro,500,856.0,44.67702560816583,0.7392236424681439,43.313794849904276,46.140064647267074,-0.010819674497265393,0.015834085955986805,-0.047294955846594586,0.011038794451015353,0.026250954762129235,0.00631689981302277,0.041842555375464434,20.742464139601395,18.176472444163373,22.938418795229275
Cultivar-aware PLSR,F6,80,shrunken_affine,pooled,500,856.0,47.919347070331085,0.7776357499132156,46.392911876190595,49.48535216993668,0.138520203849425,0.016330348276751273,0.10371466256681647,0.16378281315827856,0.2612820232760182,0.22515273219109186,0.28974958265977996,17.862149134364497,15.91046026816615,19.29320862854395
Cultivar-aware PLSR,LS,0,none,batch_macro,1,1256.0,96.28903920418945,,96.28903920418945,96.28903920418945,-0.44358990608698357,,-0.44358990608698357,-0.44358990608698357,-0.059232522819410896,-0.059232522819410896,-0.059232522819410896,0.0,0.0,0.0
Cultivar-aware PLSR,LS,0,none,pooled,1,1256.0,98.36883147928476,,98.36883147928476,98.36883147928476,-0.24475943362852237,,-0.24475943362852237,-0.24475943362852237,-0.1378900400411097,-0.1378900400411097,-0.1378900400411097,0.0,0.0,0.0
Cultivar-aware PLSR,LS,5,intercept,batch_macro,500,1231.0,95.31961031313142,4.965634130227526,88.83576298250283,107.36526464365963,-0.4313616576956891,0.17901822433795223,-0.8858727090349651,-0.2149357933056007,-0.06142024505925553,-0.07979898388829276,-0.039614424069364135,0.9046114885185589,-12.392815691717322,8.007505865390248
Cultivar-aware PLSR,LS,5,intercept,pooled,500,1231.0,97.91485974182397,5.714253431065764,90.96441992577776,111.57539681443635,-0.23733866704185377,0.1545376023001343,-0.6080405731543872,-0.056808620098348396,0.11178446583335347,-0.06673371354719539,0.24140421374902465,0.47533688717171557,-13.645099815004027,7.781664504442761
Cultivar-aware PLSR,LS,5,shrunken_affine,batch_macro,500,1231.0,92.82360899037566,5.378995318128109,85.63486788439675,105.40386143655512,-0.35955023082487564,0.18865373895573215,-0.8626273448439674,-0.13103591573864584,-0.035751421888022925,-0.07572006939579917,0.00694917329301755,3.380618968136579,-10.895525395722101,10.994129139200162
Cultivar-aware PLSR,LS,5,shrunken_affine,pooled,500,1231.0,95.61777992569485,6.249672587387822,87.81427654379823,111.0294584397791,-0.18101523209299364,0.16651385077110809,-0.5843726167397951,0.006476631243756622,0.13551583491569,-0.04628710198026129,0.2668866253449034,2.810582753373894,-12.727879017609718,10.723709941912933
Cultivar-aware PLSR,LS,10,intercept,batch_macro,500,1206.0,91.53351446558587,2.4000673333717875,87.94357267356652,96.95215238591182,-0.30415084174356005,0.07789581034028582,-0.47644098215772507,-0.19820886551714256,-0.06573904788147555,-0.07771664774753531,-0.04950485715299468,4.9131487794452235,-0.8270879957308174,8.5774817937965
Cultivar-aware PLSR,LS,10,intercept,pooled,500,1206.0,93.96551961977428,2.7827367135236645,90.19354168625846,101.22355318072093,-0.1364533674210911,0.0705563148254619,-0.334497950081676,-0.04468239374137427,0.12767898294675512,-0.006262491232716608,0.22048060658568935,4.489841692779769,-3.3509577455593935,8.398353434921825
Cultivar-aware PLSR,LS,10,shrunken_affine,batch_macro,500,1206.0,87.0228204521881,2.8556330165220096,82.4391926922195,93.73542935968779,-0.17972162585930443,0.08875258356432232,-0.3786435211708943,-0.053187911539043016,-0.013158356321765778,-0.05394154498658258,0.029687448753486587,9.412991750592541,2.416566092622241,14.10053678583393
Cultivar-aware PLSR,LS,10,shrunken_affine,pooled,500,1206.0,89.67223343587445,3.2601604370984067,84.93565065454976,97.06309758562416,-0.03544736238104906,0.07866686267721797,-0.2236846937434287,0.07467542029078707,0.17520402635221932,0.04120564054693001,0.2736951220554155,8.85478966953646,0.8651270877831374,13.670708600799887
Cultivar-aware PLSR,LS,20,intercept,batch_macro,500,1156.0,89.43976671058013,1.4163960377016693,87.2245905209796,92.87789644299275,-0.24160529259896243,0.04195004310250684,-0.3475476653545553,-0.1882591284370186,-0.0698130543083486,-0.08183972294955784,-0.05646531966433076,7.173768001676687,3.593740746143114,9.127585547593098
