sample_id,cultivar_code,trait,value
CHL_A185_B01-0206,CHL,MFF,186.48071153067414
CHL_A185_B01-0230,CHL,MFF,233.9244478174412
CHL_A185_B01-0231,CHL,MFF,114.17827541542167
CHL_A185_B01-0232,CHL,MFF,101.08120991436601
CHL_A185_B01-0233,CHL,MFF,152.7873515446247
CHL_A185_B01-0241,CHL,MFF,182.85400618759493
CHL_A185_B01-0245,CHL,MFF,173.84643805601854
CHL_A185_B01-0255,CHL,MFF,149.99918294637865
CHL_A185_B01-0258,CHL,MFF,149.8518397036109
CHL_A185_B01-0259,CHL,MFF,136.80185562299494
CHL_A185_B01-0262,CHL,MFF,81.83787977161502
CHL_A185_B01-0265,CHL,MFF,188.56650889768525
CHL_A185_B01-0266,CHL,MFF,171.70634642314377
CHL_A185_B01-0271,CHL,MFF,117.19538397304018
CHL_A185_B01-0284,CHL,MFF,141.26768756902356
CHL_A185_B01-0286,CHL,MFF,113.1114480958534
CHL_A185_B01-0293,CHL,MFF,151.0926922424673
CHL_A185_B01-0302,CHL,MFF,175.20622143240828
CHL_A185_B01-0324,CHL,MFF,163.13255420154837
CHL_A185_B01-0325,CHL,MFF,112.6123685890052
CHL_A185_B01-0326,CHL,MFF,136.20961758044564
CHL_A185_B01-0328,CHL,MFF,145.1197401335267
CHL_A185_B01-0331,CHL,MFF,183.08994138615736
CHL_A185_B01-0332,CHL,MFF,220.04045619745034
CHL_A185_B01-0336,CHL,MFF,148.5224069343347
CHL_A185_B01-0338,CHL,MFF,147.16389470378124
CHL_A185_B01-0339,CHL,MFF,125.51086401338426
CHL_A185_B01-0340,CHL,MFF,158.0995327004456
CHL_A185_B01-0341,CHL,MFF,142.39866861667502
CHL_A185_B01-0343,CHL,MFF,113.02827465090358
CHL_A185_B01-0346,CHL,MFF,157.01938361129393
CHL_A185_B01-0347,CHL,MFF,129.99897912828874
CHL_A185_B01-0349,CHL,MFF,156.3719805739383
NL_A186_B01-0007,NL,MFF,197.67466275710905
NL_A186_B01-0012,NL,MFF,144.0716314270756
NL_A186_B01-0013,NL,MFF,157.3296944542403
NL_A186_B01-0021,NL,MFF,34.105751047683256
NL_A186_B01-0030,NL,MFF,76.44505417947708
NL_A186_B01-0048,NL,MFF,114.21712375821213
NL_A186_B01-0049,NL,MFF,118.77546582050971
NL_A186_B01-0051,NL,MFF,96.36058199484258
NL_A186_B01-0054,NL,MFF,102.30106004839865
NL_A186_B01-0057,NL,MFF,194.8835077913389
NL_A186_B01-0064,NL,MFF,99.13309372454299
NL_A186_B01-0065,NL,MFF,173.66694285238344
NL_A186_B01-0067,NL,MFF,151.5089613580836
NL_A186_B01-0069,NL,MFF,150.600478713551
NL_A186_B01-0081,NL,MFF,83.2301706726492
NL_A186_B01-0085,NL,MFF,116.9019021364035
NL_A186_B01-0087,NL,MFF,86.64097148206967
NL_A186_B01-0090,NL,MFF,103.37398031399415
NL_A186_B01-0105,NL,MFF,148.39976675308685
NL_A186_B01-0123,NL,MFF,178.59796375027324
NL_A186_B01-0128,NL,MFF,178.53597623873355
NL_A186_B01-0133,NL,MFF,178.67261916979635
NL_A186_B01-0138,NL,MFF,128.15476453221697
NL_A186_B01-0143,NL,MFF,152.75384460338037
NL_A186_B01-0144,NL,MFF,116.35515841155117
NL_A186_B01-0149,NL,MFF,196.585060512212
NL_A186_B01-0151,NL,MFF,77.66780312641767
NL_A186_B01-0152,NL,MFF,153.37147574150617
NL_A186_B01-0163,NL,MFF,84.2664674455288
WX_B01-0013,WX,MFF,97.1119209372726
WX_B01-0028,WX,MFF,86.0597145676483
WX_B01-0030,WX,MFF,106.87710310860967
WX_B01-0042,WX,MFF,78.26536115850693
WX_B01-0046,WX,MFF,172.94568647370517
WX_B01-0047,WX,MFF,80.95127283297137
WX_B01-0050,WX,MFF,143.68923652099636
WX_B01-0054,WX,MFF,126.83401259405883
WX_B01-0057,WX,MFF,113.54646914624263
WX_B01-0064,WX,MFF,93.71232464820974
WX_B01-0065,WX,MFF,60.39883833519346
WX_B01-0072,WX,MFF,95.78466250030084
WX_B01-0074,WX,MFF,67.80970740730636
WX_B01-0076,WX,MFF,92.8659279670537
WX_B01-0089,WX,MFF,62.16345722237621
WX_B01-0092,WX,MFF,76.89144863647127
WX_B01-0094,WX,MFF,101.65774425280618
WX_B01-0101,WX,MFF,110.55378843091174
WX_B01-0111,WX,MFF,102.24452013763283
WX_B01-0112,WX,MFF,105.56684321481569
WX_B01-0113,WX,MFF,141.30939369135982
WX_B01-0117,WX,MFF,119.31203085965316
WX_B01-0118,WX,MFF,78.20351348661228
WX_B01-0120,WX,MFF,88.49557585560288
WX_B01-0137,WX,MFF,74.02397995980269
WX_B01-0142,WX,MFF,96.80571495881506
WX_B01-0148,WX,MFF,79.10810822049913
WX_B01-0152,WX,MFF,85.61262083027263
WX_B01-0163,WX,MFF,104.54803017275964
WX_B01-0164,WX,MFF,116.41357384071105
WX_B01-0172,WX,MFF,42.21530660368205
WX_B01-0192,WX,MFF,44.083838886571016
WX_B01-0194,WX,MFF,113.0128741792223
WX_B01-0198,WX,MFF,60.41474157396124
WX_B01-0203,WX,MFF,108.35960372177212
WX_B01-0204,WX,MFF,139.9025685214773
WX_B01-0206,WX,MFF,148.74357501186032
WX_B01-0216,WX,MFF,54.932022281062956
FWHH_B01-0003,FWHH,MFF,150.36301572767746
FWHH_B01-0005,FWHH,MFF,143.4280543924988
FWHH_B01-0006,FWHH,MFF,147.25262337518302
FWHH_B01-0009,FWHH,MFF,157.25189765288945
FWHH_B01-0016,FWHH,MFF,95.67115619098732
FWHH_B01-0018,FWHH,MFF,98.02323408906312
FWHH_B01-0019,FWHH,MFF,85.3834557961674
FWHH_B01-0035,FWHH,MFF,105.80088426430235
FWHH_B01-0036,FWHH,MFF,79.92546920227008
FWHH_B01-0040,FWHH,MFF,137.99684173333634
FWHH_B01-0043,FWHH,MFF,141.63878221589874
FWHH_B01-0045,FWHH,MFF,153.99107808708044
FWHH_B01-0057,FWHH,MFF,165.55613669111102
FWHH_B01-0058,FWHH,MFF,163.0739148746548
FWHH_B01-0059,FWHH,MFF,62.10158692361517
FWHH_B01-0061,FWHH,MFF,164.9001987848025
FWHH_B01-0064,FWHH,MFF,94.30605658807528
FWHH_B01-0075,FWHH,MFF,90.07805062676445
WJ_B01-0002,WJ,MFF,137.78791565974632
WJ_B01-0008,WJ,MFF,78.15242209449043
WJ_B01-0009,WJ,MFF,71.02472875949104
WJ_B01-0010,WJ,MFF,214.1516312100482
WJ_B01-0013,WJ,MFF,121.86364494459599
WJ_B01-0017,WJ,MFF,173.3212546964818
WJ_B01-0020,WJ,MFF,170.07190066022204
WJ_B01-0022,WJ,MFF,140.19561656105407
WJ_B01-0025,WJ,MFF,144.3201754949564
WJ_B01-0036,WJ,MFF,164.32713938810758
WJ_B01-0038,WJ,MFF,149.32886941194013
WJ_B01-0039,WJ,MFF,112.99919622140399
WJ_B01-0047,WJ,MFF,134.01845816012897
WJ_B01-0048,WJ,MFF,143.97397318836772
WJ_B01-0054,WJ,MFF,231.5448540770244
WJ_B01-0060,WJ,MFF,136.33116256508444
WJ_B01-0063,WJ,MFF,150.07757446335486
WJ_B01-0066,WJ,MFF,112.04094351166232
WJ_B01-0068,WJ,MFF,166.2767037252491
WJ_B01-0069,WJ,MFF,128.12976020755673
WJ_B01-0072,WJ,MFF,179.2357578281278
WJ_B01-0077,WJ,MFF,146.9137683902677
WJ_B01-0087,WJ,MFF,153.61779492011112
WJ_B01-0099,WJ,MFF,143.36207487401185
WJ_B01-0104,WJ,MFF,164.08131749252067
WJ_B01-0118,WJ,MFF,150.90743686320045
WJ_B01-0128,WJ,MFF,144.20056315505067
WJ_B01-0131,WJ,MFF,144.69174206289728
WJ_B01-0134,WJ,MFF,234.90035549651404
WJ_B01-0141,WJ,MFF,194.2454686766235
WJ_B01-0148,WJ,MFF,170.5975858150204
WJ_B01-0153,WJ,MFF,223.40831334899775
WJ_B01-0158,WJ,MFF,116.15787353716433
WJ_B01-0161,WJ,MFF,261.9252410737039
WJ_B01-0171,WJ,MFF,164.3850939470373
WJ_B01-0175,WJ,MFF,120.42610698566371
WJ_B01-0185,WJ,MFF,87.01686444302436
WJ_B01-0190,WJ,MFF,140.78080406824952
WJ_B01-0200,WJ,MFF,136.8959030845627
WJ_B01-0217,WJ,MFF,211.26376314050418
WJ_B01-0228,WJ,MFF,215.74745373699778
WJ_B01-0232,WJ,MFF,166.27937250331365
WJ_B01-0236,WJ,MFF,142.02382036581278
WJ_B01-0237,WJ,MFF,142.69145155204683
WJ_B01-0238,WJ,MFF,157.86246156054887
WJ_B01-0250,WJ,MFF,266.6955455055795
WJ_B01-0259,WJ,MFF,135.19797712990066
WJ_B01-0268,WJ,MFF,165.14161743971522
WJ_B01-0269,WJ,MFF,164.20221057231285
WJ_B01-0272,WJ,MFF,125.19516528982741
WJ_B01-0275,WJ,MFF,180.2973450991754
WJ_B01-0281,WJ,MFF,114.7419304347959
WJ_B01-0289,WJ,MFF,158.79698808821755
WJ_B01-0291,WJ,MFF,167.66900019283142
WJ_B01-0305,WJ,MFF,118.03064270735916
WJ_B01-0306,WJ,MFF,92.87191526746375
WJ_B01-0315,WJ,MFF,176.69912482932205
WJ_B01-0316,WJ,MFF,132.19864699690933
WJ_B01-0320,WJ,MFF,231.79879545706564
WJ_B01-0324,WJ,MFF,161.72136297470377
WJ_B01-0327,WJ,MFF,151.46797833162444
WJ_B01-0331,WJ,MFF,152.96874630698153
WJ_B01-0346,WJ,MFF,134.62755463980017
WJ_B01-0350,WJ,MFF,121.39504008163826
313_A110_B01-0003,L313,MFF,36.44022073692098
313_A110_B01-0018,L313,MFF,41.77139120623853
313_A110_B01-0022,L313,MFF,40.51616607825868
313_A110_B01-0027,L313,MFF,8.213417013667184
313_A110_B01-0028,L313,MFF,12.622718339366914
313_A110_B01-0030,L313,MFF,53.19687463466876
313_A110_B01-0042,L313,MFF,93.77517284533108
313_A110_B01-0058,L313,MFF,26.055991848231503
313_A110_B01-0066,L313,MFF,19.730896379497114
313_A110_B01-0072,L313,MFF,35.73110751692493
313_A110_B01-0078,L313,MFF,10.599298582118635
313_A110_B01-0079,L313,MFF,52.04243332687886
313_A110_B01-0084,L313,MFF,28.55446391492527
313_A110_B01-0094,L313,MFF,30.65783394064509
313_A110_B01-0099,L313,MFF,67.80128321734934
313_A110_B01-0100,L313,MFF,27.222016992009017
313_A110_B01-0103,L313,MFF,66.81693803558969
313_A110_B01-0109,L313,MFF,19.65216512725391
313_A110_B01-0121,L313,MFF,28.19248293108049
313_A110_B01-0123,L313,MFF,18.5413484143594
313_A110_B01-0129,L313,MFF,44.14467719430546
313_A110_B01-0134,L313,MFF,15.536944015864849
313_A110_B01-0135,L313,MFF,11.539987457211543
313_A110_B01-0143,L313,MFF,28.80629722632414
313_A110_B01-0145,L313,MFF,12.9862658806181
313_A110_B01-0155,L313,MFF,9.8887750060146
313_A110_B01-0159,L313,MFF,27.862492378246568
313_A110_B01-0169,L313,MFF,15.577592917854993
313_A110_B01-0182,L313,MFF,26.96925702956804
313_A110_B01-0189,L313,MFF,44.33560209520206
313_A110_B01-0193,L313,MFF,41.17684152983765
313_A110_B01-0194,L313,MFF,26.16009601756393
313_A110_B01-0196,L313,MFF,41.44707586389058
313_A110_B01-0199,L313,MFF,12.092075802029207
313_A110_B01-0202,L313,MFF,82.91582904334068
313_A110_B01-0204,L313,MFF,26.678063312270346
313_A110_B01-0205,L313,MFF,9.794663141889666
313_A110_B01-0208,L313,MFF,55.279569942748005
313_A110_B01-0217,L313,MFF,19.577501489844103
313_A110_B01-0221,L313,MFF,67.22238015253451
313_A110_B01-0231,L313,MFF,39.13169612227623
313_A110_B01-0234,L313,MFF,9.797569240654868
313_A110_B01-0237,L313,MFF,37.634792161380446
313_A110_B01-0249,L313,MFF,27.57102854060114
313_A110_B01-0252,L313,MFF,36.447449496923035
313_A110_B01-0253,L313,MFF,7.451332013779168
313_A110_B01-0257,L313,MFF,35.271021865561686
313_A110_B01-0265,L313,MFF,25.38643978941399
313_A110_B01-0269,L313,MFF,77.62760554435437
313_A110_B01-0276,L313,MFF,34.94243573889557
313_A110_B01-0288,L313,MFF,79.2368305332878
313_A110_B01-0302,L313,MFF,32.961174790178084
313_A110_B01-0315,L313,MFF,31.767753536560438
313_A110_B01-0318,L313,MFF,13.446391202654304
313_A110_B01-0324,L313,MFF,43.7793504845563
313_A110_B01-0327,L313,MFF,22.18578499625876
313_A110_B01-0329,L313,MFF,37.99930548571062
313_A110_B01-0332,L313,MFF,31.568869876216088
313_A110_B01-0342,L313,MFF,13.534451513146898
313_A110_B01-0349,L313,MFF,30.38177901669215
A181_B01-0007,LA191,MFF,159.1034959681653
A181_B01-0010,LA191,MFF,68.9270292866016
A181_B01-0016,LA191,MFF,78.47530236030866
A181_B01-0020,LA191,MFF,94.70270477880268
A181_B01-0026,LA191,MFF,92.72220823672228
A181_B01-0036,LA191,MFF,38.255746218846824
A181_B01-0042,LA191,MFF,139.93543595366583
A181_B01-0046,LA191,MFF,79.03873461816269
A181_B01-0048,LA191,MFF,64.98688076255921
A181_B01-0057,LA191,MFF,83.88541470092534
A181_B01-0063,LA191,MFF,62.03123074718164
A181_B01-0067,LA191,MFF,47.1750073495282
A181_B01-0069,LA191,MFF,64.41700269069541
A181_B01-0080,LA191,MFF,78.96230659972488
A181_B01-0087,LA191,MFF,112.80838683461573
A181_B01-0092,LA191,MFF,76.3160893624626
A181_B01-0094,LA191,MFF,73.74488148583
A181_B01-0098,LA191,MFF,38.92890147089311
A181_B01-0100,LA191,MFF,92.44269835510431
A181_B01-0101,LA191,MFF,62.896582005190794
A181_B01-0113,LA191,MFF,62.55457981191327
A181_B01-0115,LA191,MFF,124.42986437275289
A181_B01-0118,LA191,MFF,79.94188666090858
A181_B01-0126,LA191,MFF,110.14541651127126
A181_B01-0128,LA191,MFF,46.955888811460454
A181_B01-0133,LA191,MFF,102.84103366569845
A181_B01-0139,LA191,MFF,69.76585120699765
A181_B01-0148,LA191,MFF,81.88294505502054
A181_B01-0154,LA191,MFF,82.23835530086656
A181_B01-0164,LA191,MFF,81.91130951937038
A181_B01-0168,LA191,MFF,96.5236770015776
A181_B01-0179,LA191,MFF,63.447138179394734
A181_B01-0182,LA191,MFF,95.48550209358754
A181_B01-0184,LA191,MFF,91.81304243941214
A181_B01-0192,LA191,MFF,57.20719762541387
A181_B01-0196,LA191,MFF,110.32989104123453
A181_B01-0208,LA191,MFF,119.80094471330894
A181_B01-0212,LA191,MFF,71.77733314701649
A181_B01-0213,LA191,MFF,56.167599282735765
A181_B01-0214,LA191,MFF,51.7165215314946
A181_B01-0221,LA191,MFF,90.0580625312131
A181_B01-0225,LA191,MFF,90.1270402537107
A181_B01-0232,LA191,MFF,69.98231325178239
A181_B01-0237,LA191,MFF,125.3512576179464
A181_B01-0239,LA191,MFF,56.633213622367066
A181_B01-0243,LA191,MFF,41.163965646863396
A181_B01-0248,LA191,MFF,70.7394271753916
A181_B01-0267,LA191,MFF,73.64592975601813
A181_B01-0269,LA191,MFF,82.0770620594276
A181_B01-0270,LA191,MFF,47.36518346229018
A181_B01-0271,LA191,MFF,71.86079328049078
A181_B01-0273,LA191,MFF,53.05191008174245
A181_B01-0275,LA191,MFF,106.282975064449
A181_B01-0282,LA191,MFF,71.55058439262714
A181_B01-0286,LA191,MFF,85.97744077443252
A181_B01-0291,LA191,MFF,94.360771471443
A181_B01-0294,LA191,MFF,71.83048675514456
A181_B01-0324,LA191,MFF,87.94272240875384
A181_B01-0332,LA191,MFF,80.87838202487407
A181_B01-0334,LA191,MFF,71.27149186119136
A181_B01-0337,LA191,MFF,83.9155901124964
A181_B01-0344,LA191,MFF,87.37517323877348
L31_A96_B01-0001,L31,MFF,26.60614202732537
L31_A96_B01-0011,L31,MFF,9.10584402791143
L31_A96_B01-0015,L31,MFF,-10.494719592277185
L31_A96_B01-0018,L31,MFF,13.771735652372183
L31_A96_B01-0019,L31,MFF,136.75956545221305
L31_A96_B01-0020,L31,MFF,30.87238777733026
L31_A96_B01-0025,L31,MFF,24.09484895811743
L31_A96_B01-0033,L31,MFF,65.84599738701722
L31_A96_B01-0037,L31,MFF,103.3619778464829
L31_A96_B01-0039,L31,MFF,37.16343698496849
L31_A96_B01-0040,L31,MFF,111.8768373274012
L31_A96_B01-0042,L31,MFF,37.14206329149731
L31_A96_B01-0045,L31,MFF,25.83060919837912
L31_A96_B01-0052,L31,MFF,73.54760989369038
L31_A96_B01-0060,L31,MFF,55.459941350619545
L31_A96_B01-0067,L31,MFF,72.11535626964118
L31_A96_B01-0078,L31,MFF,6.639978887600169
L31_A96_B01-0091,L31,MFF,16.68938509092573
L31_A96_B01-0104,L31,MFF,16.703744444410802
L31_A96_B01-0105,L31,MFF,36.2842876317318
L31_A96_B01-0109,L31,MFF,60.158032493513815
L31_A96_B01-0111,L31,MFF,15.614402791016337
L31_A96_B01-0120,L31,MFF,59.090507487280505
L31_A96_B01-0121,L31,MFF,40.44686793936114
L31_A96_B01-0128,L31,MFF,88.47546510768474
L31_A96_B01-0141,L31,MFF,82.89145044314066
L31_A96_B01-0143,L31,MFF,17.104782184701936
L31_A96_B01-0144,L31,MFF,96.34928808798881
L31_A96_B01-0145,L31,MFF,2.697494101214351
L31_A96_B01-0149,L31,MFF,93.51580383339085
L31_A96_B01-0153,L31,MFF,38.99193112589373
L31_A96_B01-0162,L31,MFF,26.52371643359077
L31_A96_B01-0168,L31,MFF,12.876860592858078
L31_A96_B01-0173,L31,MFF,-3.977244518348863
L31_A96_B01-0179,L31,MFF,53.93190126987931
L31_A96_B01-0184,L31,MFF,-1.314653304870732
L31_A96_B01-0200,L31,MFF,1.1401388042082938
L31_A96_B01-0204,L31,MFF,67.96932107755894
L31_A96_B01-0206,L31,MFF,4.624082123372836
L31_A96_B01-0211,L31,MFF,62.59953263855898
L31_A96_B01-0215,L31,MFF,59.65516519377182
L31_A96_B01-0226,L31,MFF,24.674558396498835
L31_A96_B01-0228,L31,MFF,51.515651575135124
WD_B01-0004,WD,MFF,19.387091036709354
WD_B01-0008,WD,MFF,17.012105956509437
WD_B01-0011,WD,MFF,29.774680788020902
WD_B01-0019,WD,MFF,29.87945864247689
WD_B01-0022,WD,MFF,34.023785947243475
WD_B01-0029,WD,MFF,19.98143608612839
WD_B01-0032,WD,MFF,14.69960738224577
WD_B01-0043,WD,MFF,28.19224310062718
WD_B01-0047,WD,MFF,37.175921137243805
WD_B01-0049,WD,MFF,28.132768116979783
WD_B01-0060,WD,MFF,33.44396691639823
WD_B01-0068,WD,MFF,14.892743510912542
WD_B01-0070,WD,MFF,31.137480500215744
WD_B01-0074,WD,MFF,22.741799964927825
WD_B01-0077,WD,MFF,33.95566517585051
WD_B01-0088,WD,MFF,12.951995280067267
WD_B01-0089,WD,MFF,42.65813745898756
WD_B01-0093,WD,MFF,44.35249215180753
WD_B01-0094,WD,MFF,23.692249258932478
WD_B01-0099,WD,MFF,17.203735294057697
WD_B01-0100,WD,MFF,37.328681451975
WD_B01-0110,WD,MFF,32.60250705638497
WD_B01-0112,WD,MFF,42.29398811020518
WD_B01-0115,WD,MFF,16.45161676930195
WD_B01-0134,WD,MFF,51.37990973382435
WD_B01-0140,WD,MFF,18.316309656794918
WD_B01-0141,WD,MFF,17.097892290485994
WD_B01-0147,WD,MFF,25.432757831762913
WD_B01-0160,WD,MFF,31.7022882715449
WD_B01-0171,WD,MFF,37.487226838291534
WD_B01-0192,WD,MFF,13.435786736454812
WD_B01-0200,WD,MFF,32.88870618962882
WD_B01-0211,WD,MFF,29.85568139331654
WD_B01-0213,WD,MFF,34.52419802753103
WD_B01-0220,WD,MFF,37.557316644183786
WD_B01-0223,WD,MFF,13.69838523071799
WD_B01-0225,WD,MFF,12.764666895193
WD_B01-0228,WD,MFF,8.32624461269355
WD_B01-0235,WD,MFF,34.64777642176935
WD_B01-0237,WD,MFF,37.91509977341225
WD_B01-0241,WD,MFF,27.533985189492725
WD_B01-0244,WD,MFF,41.89404387767549
WD_B01-0246,WD,MFF,10.134488360141509
WD_B01-0254,WD,MFF,30.57028958173892
WD_B01-0260,WD,MFF,15.403431857134468
WD_B01-0270,WD,MFF,34.501035472667255
WD_B01-0274,WD,MFF,41.80423531371356
WD_B01-0294,WD,MFF,35.33822589190828
WD_B01-0295,WD,MFF,33.36790501983892
WD_B01-0296,WD,MFF,36.09173523673273
WD_B01-0303,WD,MFF,28.135188672574557
WD_B01-0312,WD,MFF,8.217712578483638
WD_B01-0313,WD,MFF,33.37613925460177
WD_B01-0314,WD,MFF,30.2813783321792
WD_B01-0318,WD,MFF,70.48953365547027
WD_B01-0331,WD,MFF,30.99618329864984
WD_B01-0344,WD,MFF,54.114450250256795
WD_B01-0346,WD,MFF,32.271990678827166
WD_B01-0351,WD,MFF,46.864627599329836
WD_B01-0355,WD,MFF,32.27095044003809
WD_B01-0356,WD,MFF,10.103423237612677
WD_B01-0360,WD,MFF,38.82101747669623
WD_B01-0372,WD,MFF,16.913548692182307
WD_B01-0375,WD,MFF,32.368138088080215
WD_B01-0379,WD,MFF,14.617607873177597
WD_B01-0387,WD,MFF,3.1040666316216257
WD_B01-0405,WD,MFF,13.54995056158892
WD_B01-0411,WD,MFF,14.802013097003222
WD_B01-0412,WD,MFF,17.60158225816923
WD_B01-0417,WD,MFF,3.806355135089749
WD_B01-0418,WD,MFF,9.229907524618406
WD_B01-0422,WD,MFF,13.569592007349168
WD_B01-0423,WD,MFF,47.173750214455524
WD_B01-0427,WD,MFF,25.38147209409571
WD_B01-0432,WD,MFF,5.183185695212195
WD_B01-0441,WD,MFF,8.345023606728013
WD_B01-0451,WD,MFF,3.124400587939551
WD_B01-0452,WD,MFF,12.419310181498801
WD_B01-0462,WD,MFF,64.5100179935449
WD_B01-0466,WD,MFF,37.64948568404127
WD_B01-0467,WD,MFF,11.04931118659066
WD_B01-0470,WD,MFF,21.462825948035633
WD_B01-0474,WD,MFF,8.111340725382428
WD_B01-0479,WD,MFF,35.17649043271599
WD_B01-0484,WD,MFF,8.660194462761092
WD_B01-0487,WD,MFF,9.650297689272907
WD_B01-0505,WD,MFF,33.875288733297495
WD_B01-0509,WD,MFF,69.97166895248178
WD_B01-0510,WD,MFF,9.595205849255203
WD_B01-0514,WD,MFF,40.784502182444015
WD_B01-0520,WD,MFF,17.92595376141567
WD_B01-0522,WD,MFF,12.219587782356275
WD_B01-0534,WD,MFF,11.087255734349498
WD_B01-0541,WD,MFF,14.595197977227592
WD_B01-0546,WD,MFF,11.573965800058787
WD_B01-0551,WD,MFF,8.217372790098914
WD_B01-0556,WD,MFF,36.74928966177792
WD_B01-0584,WD,MFF,5.087318240684942
WD_B01-0585,WD,MFF,33.42694796653193
WD_B01-0590,WD,MFF,42.556724396570964
WD_B01-0594,WD,MFF,12.124473051710806
WD_B01-0603,WD,MFF,42.35744883584542
WD_B01-0605,WD,MFF,17.81803218453939
WD_B01-0610,WD,MFF,5.653257665448866
WD_B01-0618,WD,MFF,20.482017652048867
WD_B01-0622,WD,MFF,30.684555266872685
WD_B01-0629,WD,MFF,30.873729317662107
WD_B01-0632,WD,MFF,35.32571244980646
WD_B01-0633,WD,MFF,20.196897722557967
WD_B01-0634,WD,MFF,36.905084989627454
WD_B01-0640,WD,MFF,39.080201607344804
WD_B01-0641,WD,MFF,27.562969434998884
WD_B01-0642,WD,MFF,39.18869627716784
WD_B01-0643,WD,MFF,33.62121518734941
WD_B01-0645,WD,MFF,23.777435435725316
WD_B01-0646,WD,MFF,23.647861351732942
WD_B01-0653,WD,MFF,31.55965070701788
WD_B01-0655,WD,MFF,27.737329972563863
WD_B01-0656,WD,MFF,7.678174423684455
WD_B01-0657,WD,MFF,15.037681206158378
WD_B01-0658,WD,MFF,34.82078953155687
WD_B01-0661,WD,MFF,7.290543520578892
WD_B01-0667,WD,MFF,8.801342465699676
WD_B01-0670,WD,MFF,23.354079100095433
WD_B01-0675,WD,MFF,7.699900281125925
WD_B01-0677,WD,MFF,1.4978751510080732
WD_B01-0681,WD,MFF,38.1818219474316
WD_B01-0685,WD,MFF,18.945087398130536
WD_B01-0686,WD,MFF,21.51204743488293
WD_B01-0696,WD,MFF,24.711614069963872
WD_B01-0697,WD,MFF,8.385109069190092
WD_B01-0705,WD,MFF,20.430518967013203
WD_B01-0710,WD,MFF,32.37090569348998
WD_B01-0731,WD,MFF,39.63046993519465
WD_B01-0733,WD,MFF,34.76211247881503
WD_B01-0736,WD,MFF,17.412674875923415
ZSKLD_B01-0002,ZSKLD,MFF,87.42259946361364
ZSKLD_B01-0009,ZSKLD,MFF,73.79885363544167
ZSKLD_B01-0011,ZSKLD,MFF,77.68447288908175
ZSKLD_B01-0018,ZSKLD,MFF,100.04818350953023
ZSKLD_B01-0020,ZSKLD,MFF,76.74474213637114
ZSKLD_B01-0022,ZSKLD,MFF,120.99354042387702
ZSKLD_B01-0026,ZSKLD,MFF,52.27990406980787
ZSKLD_B01-0049,ZSKLD,MFF,58.32987843121245
ZSKLD_B01-0051,ZSKLD,MFF,61.56666409385511
ZSKLD_B01-0058,ZSKLD,MFF,70.35690739683542
ZSKLD_B01-0066,ZSKLD,MFF,62.51878413740272
ZSKLD_B01-0080,ZSKLD,MFF,90.86818708230786
ZSKLD_B01-0084,ZSKLD,MFF,69.36998602397836
ZSKLD_B01-0085,ZSKLD,MFF,61.86016909537906
ZSKLD_B01-0089,ZSKLD,MFF,117.84643078362433
ZSKLD_B01-0096,ZSKLD,MFF,48.683183881960844
ZSKLD_B01-0100,ZSKLD,MFF,76.43264280921633
ZSKLD_B01-0107,ZSKLD,MFF,69.3396344425165
ZSKLD_B01-0112,ZSKLD,MFF,89.56680900220104
ZSKLD_B01-0114,ZSKLD,MFF,61.52360805239849
ZSKLD_B01-0115,ZSKLD,MFF,92.59062997680974
ZSKLD_B01-0119,ZSKLD,MFF,63.46760044948806
ZSKLD_B01-0120,ZSKLD,MFF,76.00665726141717
ZSKLD_B01-0127,ZSKLD,MFF,51.627995943756524
ZSKLD_B01-0129,ZSKLD,MFF,53.97339207746686
ZSKLD_B01-0130,ZSKLD,MFF,74.40577270557824
ZSKLD_B01-0133,ZSKLD,MFF,103.57241171067199
ZSKLD_B01-0135,ZSKLD,MFF,63.70486315208548
ZSKLD_B01-0139,ZSKLD,MFF,100.06577194011712
ZSKLD_B01-0141,ZSKLD,MFF,65.95766480098044
ZSKLD_B01-0142,ZSKLD,MFF,59.66393837615737
ZSKLD_B01-0144,ZSKLD,MFF,114.49965934958027
ZSKLD_B01-0148,ZSKLD,MFF,104.53908014910225
ZSKLD_B01-0152,ZSKLD,MFF,65.14982563268885
ZSKLD_B01-0161,ZSKLD,MFF,49.607591408189734
ZSKLD_B01-0163,ZSKLD,MFF,104.93560986527305
ZSKLD_B01-0171,ZSKLD,MFF,60.18424027144579
ZSKLD_B01-0183,ZSKLD,MFF,70.01324756377966
ZSKLD_B01-0209,ZSKLD,MFF,103.78285246814242
ZSKLD_B01-0213,ZSKLD,MFF,62.68120901223615
ZSKLD_B01-0216,ZSKLD,MFF,93.58713008375636
ZSKLD_B01-0217,ZSKLD,MFF,53.587959929640604
ZSKLD_B01-0224,ZSKLD,MFF,87.76669158775701
ZSKLD_B01-0226,ZSKLD,MFF,89.456058364742
ZSKLD_B01-0230,ZSKLD,MFF,46.314761944136094
ZSKLD_B01-0251,ZSKLD,MFF,62.94520813785792
ZSKLD_B01-0260,ZSKLD,MFF,63.591872644271646
ZSKLD_B01-0262,ZSKLD,MFF,80.93926325999034
ZSKLD_B01-0264,ZSKLD,MFF,76.97845148981582
ZSKLD_B01-0267,ZSKLD,MFF,68.3516629234569
