sample_id,cultivar_code,PC1,PC2
WW_B01-0126,WW,-0.39051285332901886,-1.4782400481190774
WW_B01-0127,WW,6.289415700625991,-0.015774318392133696
WW_B01-0128,WW,5.310528190781112,0.3740292491560002
WW_B01-0129,WW,3.9938627293441598,-1.4810329254219294
WW_B01-0130,WW,4.47788027327645,-0.6792381260077482
WW_B01-0131,WW,3.853534633046881,0.9750829099892757
WW_B01-0132,WW,1.6805882383285486,-0.6477952831614293
WW_B01-0133,WW,0.6529747932865618,-0.8292144939518423
WW_B01-0134,WW,-0.16434600038354485,-0.44591389440774215
WW_B01-0135,WW,0.0431378636894402,-0.007288730501110572
WW_B01-0136,WW,3.7822090854780166,-0.04838806101291629
WW_B01-0137,WW,0.49462075250144977,-0.137900279726221
WW_B01-0138,WW,0.7623144666048063,-0.3810831477227532
WW_B01-0140,WW,1.7236937114585642,-0.4050957447083843
WW_B01-0141,WW,3.6573984220995683,-0.5078555777828918
WW_B01-0142,WW,2.0377933391538785,-0.742186311329513
WW_B01-0143,WW,2.011050014609962,-1.1337692497825513
WW_B01-0144,WW,1.4465379243453582,0.1753168337636822
WW_B01-0145,WW,0.15820785200029705,-1.035702923900279
WW_B01-0146,WW,3.892011907849386,-0.008018252328808276
WW_B01-0147,WW,1.8588180730937207,-0.7008012279348519
WW_B01-0149,WW,1.8687714468224303,-0.7446379671245238
WW_B01-0150,WW,0.4939606651504408,-0.43362899412135736
WW_B01-0151,WW,9.497115308258273,0.23534464505512942
WW_B01-0153,WW,2.658605208398864,0.09668054572130512
WW_B01-0154,WW,2.3415683481848903,-0.6576625283207703
WW_B01-0155,WW,2.22229815859267,-0.362486455112888
WW_B01-0157,WW,-0.013231803465617205,-0.23758094124336543
WW_B01-0158,WW,1.2943679493477596,-1.2548175207406467
WW_B01-0159,WW,0.7619041459403947,-1.6172923956865173
WW_B01-0162,WW,3.9211989817819926,0.16775556830765667
WW_B01-0163,WW,0.015568135587056282,-0.35528170770805484
WW_B01-0166,WW,1.8173772774297954,0.025816152229627135
WW_B01-0168,WW,2.274382748159015,0.2034948044859515
WW_B01-0169,WW,1.5049050458116944,-0.39976684801950324
WW_B01-0170,WW,-0.14861658566924807,-1.6409959050108354
WW_B01-0171,WW,-0.07145456705084302,-0.6610865174755518
WW_B01-0172,WW,2.0364045255587033,-1.7368232339185175
WW_B01-0174,WW,2.0591555357720615,-1.2534278122168345
WW_B01-0176,WW,2.058846101773065,-0.5108296990462418
WW_B01-0177,WW,2.909491306585693,-1.05269774526798
WW_B01-0178,WW,3.359341092729771,-0.6854137898425625
WW_B01-0179,WW,-1.3552358538233715,-1.798306784016999
WW_B01-0180,WW,4.514651304651636,-0.661641567475783
WW_B01-0181,WW,-0.48308391420585756,-1.327578508166812
WW_B01-0182,WW,2.1833819078478873,-0.9416848602726842
WW_B01-0183,WW,4.014331567929322,-0.6730770414123579
WW_B01-0184,WW,0.6076373229158729,-1.5396470896420573
WW_B01-0185,WW,0.08165428633388232,-1.5529430440342755
WW_B01-0186,WW,-0.37267949267348793,-1.9980824558801722
WW_B01-0187,WW,2.1757665411429117,-1.723885822575025
WW_B01-0188,WW,2.1931567173498756,-0.619911182535997
WW_B01-0189,WW,1.6386887324143689,-1.2807505952972065
WW_B01-0190,WW,-0.34163233432548573,-1.620350711726516
WW_B01-0191,WW,2.1241510518837057,-1.0747817882194624
WW_B01-0192,WW,5.357538362606119,0.22873230076448547
WW_B01-0193,WW,-0.1423408643995974,-1.1929741841245565
WW_B01-0194,WW,3.9202968199735393,-0.8335561545505441
WW_B01-0196,WW,2.9006913357412794,-0.1720340960700209
WW_B01-0197,WW,0.83505461175652,0.24938471515419194
WW_B01-0198,WW,-0.27775751683598665,-0.5880765022386615
WW_B01-0199,WW,7.3822428594381755,-0.0032333835272415623
WW_B01-0200,WW,5.633108943747042,0.11154036623712735
WW_B01-0201,WW,-0.5677533726926365,-1.5286355276452177
WW_B01-0202,WW,1.8607644186699652,0.45969356017090685
WW_B01-0203,WW,1.7710210985525094,0.2469928996524423
WW_B01-0204,WW,1.3201745736316557,0.7129646300647263
WW_B01-0207,WW,1.2231224922949981,-0.21714282938693882
WW_B01-0208,WW,2.0399331765722577,0.408523778750917
WW_B01-0209,WW,2.0906043397317893,0.5076130327303825
WW_B01-0210,WW,2.073981567704551,0.7157535528580767
WW_B01-0211,WW,-0.6205180378082068,-0.7260570854519327
WW_B01-0212,WW,1.654522911357187,0.2697084584692644
WW_B01-0213,WW,0.8610359771206186,-0.2950406963585813
WW_B01-0214,WW,1.5321533728956436,0.08808747450316128
WW_B01-0215,WW,8.746542293208506,0.21868336895431062
WW_B01-0216,WW,2.1791129471878907,0.4118408829232397
WW_B01-0217,WW,4.042286982060117,-0.42057084105604314
WW_B01-0218,WW,2.973178909201499,-0.7010892127640816
WW_B01-0219,WW,-0.7395428976915718,-1.1996040749872392
WW_B01-0220,WW,1.1148475318094282,-1.0183984563439776
WW_B01-0221,WW,1.5160235885824807,-0.9663681388353517
WW_B01-0222,WW,-0.3643657876134837,-1.4316633456071484
WW_B01-0223,WW,1.08999322183908,-0.4357106664914663
WW_B01-0224,WW,0.17019698093788582,-0.7512249347610286
WW_B01-0225,WW,4.855351715505108,0.2738407627530591
WW_B01-0226,WW,4.963516703097287,0.2982608844688029
WW_B01-0227,WW,1.0441014870453087,0.24009738506799363
WW_B01-0228,WW,3.36566326651509,-0.16841522933769298
WW_B01-0229,WW,4.3632843589028125,0.4477184167404835
WW_B01-0230,WW,0.5514191184933218,0.24569313402737478
WW_B01-0231,WW,1.059637547223951,-0.06690179924575636
WW_B01-0232,WW,5.065259549856849,0.11676252023400982
WW_B01-0233,WW,-0.04896940527214008,-1.7398033511498678
WW_B01-0234,WW,-0.8380827131011422,-0.783714675045658
WW_B01-0235,WW,0.44627732759017275,0.19265348391768108
WW_B01-0236,WW,5.410865072089067,0.10315588962966221
WW_B01-0237,WW,2.4531353726478446,-0.7311432811320961
WW_B01-0238,WW,1.8976011210814472,0.33045751971812526
WW_B01-0239,WW,5.052922856268628,-0.6228809383508789
WW_B01-0240,WW,-0.07674942929653283,-1.0505441430356572
WW_B01-0241,WW,1.0339635803540907,-0.4551242779746012
WW_B01-0242,WW,-0.8107717750797219,-1.4266782711249664
WW_B01-0243,WW,-1.0647206048210798,-1.4229484802174648
WW_B01-0244,WW,0.14447248487205155,-0.5494864107793991
WW_B01-0245,WW,2.533035328400052,-0.178430828548213
WW_B01-0247,WW,3.47574557020324,-0.48942434716726724
WW_B01-0248,WW,-1.566254223534257,-1.3092002785068446
WW_B01-0249,WW,4.781025382304482,-0.6584371531824624
WW_B01-0250,WW,0.17345656930205602,-1.3388381028875052
WW_B01-0251,WW,-0.4901441023318941,-0.8360561156860227
WW_B01-0252,WW,1.8423132629074659,-0.835418241010264
WW_B01-0253,WW,0.5481680742671914,-1.432951311207485
WW_B01-0254,WW,-0.08892494203024673,-1.255788590748515
WW_B01-0255,WW,0.889689532574121,-1.11252194781896
WW_B01-0256,WW,3.990991783019839,0.9983694812727225
WW_B01-0257,WW,2.092477269491855,-0.06482842271770903
WW_B01-0258,WW,3.245331743808069,-0.324839091588941
WW_B01-0259,WW,2.395203232080024,0.6976451863799741
WW_B01-0260,WW,1.7306890878727728,-0.48249751410277564
WW_B01-0261,WW,2.2953005954477432,0.062150806744758
WW_B01-0262,WW,3.209580056648522,-0.524097453602733
WW_B01-0263,WW,-0.385095989038218,-0.8967562478911987
WW_B01-0264,WW,-1.3032164543630655,-1.0111888849467072
WW_B01-0265,WW,3.9174055462380015,1.3590320784335521
WW_B01-0266,WW,0.04453563738273686,0.1027612024222764
WW_B01-0267,WW,2.074295855776124,-0.846781802665757
WW_B01-0268,WW,1.8069292862247237,0.24053603010348623
WW_B01-0269,WW,-0.1931066086713634,-0.27505666177816457
WW_B01-0270,WW,0.8188330546556449,0.07453631786982097
WW_B01-0271,WW,-0.18368254499856398,-0.6347445572655008
WW_B01-0272,WW,-1.5883029787828906,0.503022539536918
WW_B01-0273,WW,-0.15619267421351213,-0.4878313231756835
WW_B01-0277,WW,1.1540072261971788,-0.2267821122870662
WW_B01-0278,WW,4.131259482462452,0.1811344519096229
WW_B01-0279,WW,0.5077956547142773,-0.5974103155312641
WW_B01-0280,WW,-0.12878810444523353,-0.7365144078782346
WW_B01-0282,WW,-0.7351535031132251,-0.7857770617491386
WW_B01-0283,WW,0.03886672689263321,-0.5575041873274509
WW_B01-0284,WW,-0.10052031141664225,-0.9644288571482703
WW_B01-0285,WW,-0.09057040552805881,-1.0149650438350286
WW_B01-0286,WW,1.6231824993573443,0.07105018075930145
WW_B01-0287,WW,-0.8907528024006837,-1.1651652620344037
WW_B01-0288,WW,-0.27183702003292476,-1.0106278030583158
WW_B01-0289,WW,0.9238802529440606,-1.3528798422995643
WW_B01-0290,WW,0.619451947012404,0.22220943801238355
WW_B01-0291,WW,4.1429281102788575,-0.9873840720612903
WW_B01-0292,WW,4.725070110916364,-0.7029392158725758
WW_B01-0293,WW,-0.7075516229796981,-1.703002445133078
WW_B01-0294,WW,1.1247706750850712,-1.1690791499097535
WW_B01-0295,WW,2.165008145160008,-0.5968503503497727
WW_B01-0296,WW,1.5848431257657303,0.37718999325699515
WW_B01-0297,WW,1.4782461687989712,-1.0956453479982953
WW_B01-0298,WW,-1.1843613888247355,-1.4559561701377757
WW_B01-0299,WW,1.6025084243109438,-1.0299689015375084
WW_B01-0300,WW,4.0287029488677915,-0.29350816965610516
WW_B01-0301,WW,7.317265923775603,0.2233311499341305
WW_B01-0302,WW,3.8471285497306833,-0.5711194401509615
WW_B01-0303,WW,3.89147347306103,-0.7989621613037865
WW_B01-0304,WW,1.8174357363484115,-1.0822519129731383
WW_B01-0305,WW,2.075546826537552,-0.7398375769127187
WW_B01-0306,WW,4.003365976710746,-0.6742032549969773
WW_B01-0307,WW,2.157894547631967,-1.0427899559916805
WW_B01-0308,WW,5.655745038340192,0.3157428062347691
WW_B01-0309,WW,2.2589687766135653,-1.283091969944878
WW_B01-0310,WW,3.3920635650828355,-0.7422929029248638
WW_B01-0311,WW,1.8946192467954717,0.6981267044645252
WW_B01-0313,WW,-0.8497020782291216,-0.7764651002733046
WW_B01-0314,WW,0.1647612943462882,-0.22722505935599976
WW_B01-0315,WW,0.424773312099903,0.3913329082230615
WW_B01-0316,WW,1.0130158358378836,-0.2328882289379641
WW_B01-0317,WW,2.2703088085365,0.20605635804166608
WW_B01-0318,WW,2.649474352362069,0.052130667841466395
WW_B01-0319,WW,1.6343115176727094,-1.7794050672177821
WW_B01-0320,WW,2.3599794533567935,-0.39193776181247225
WW_B01-0321,WW,0.869725329187879,-0.41294159507047656
WW_B01-0322,WW,1.1903626076484164,-0.1386299232554718
WW_B01-0323,WW,0.29797447605033955,0.886221841444727
WW_B01-0325,WW,1.2761506868790464,-0.3098461367966047
WW_B01-0326,WW,1.3424652248524294,0.7738009574749728
WW_B01-0327,WW,2.7262154819116384,0.41109112708563006
WW_B01-0328,WW,-0.21303141037357623,-0.2771066590351264
WW_B01-0329,WW,1.7581677044213158,-0.11235024716626954
WW_B01-0330,WW,0.604206648872846,0.20843060817145947
WW_B01-0331,WW,1.3481033740623631,-0.2390796258558714
WW_B01-0332,WW,-0.18082435127550225,-0.7966864308919273
WW_B01-0333,WW,1.689345015703452,-0.2635437319313673
WW_B01-0334,WW,3.309555987116222,0.4152144905973572
WW_B01-0335,WW,3.227841091269223,0.34157564737553187
WW_B01-0336,WW,3.5031919577714876,0.5565687239623747
WW_B01-0337,WW,1.8681719125967673,-0.8653896225461263
WW_B01-0338,WW,0.7250978029767956,-0.2776340299615692
WW_B01-0339,WW,4.530688908502019,0.3427773787872837
WW_B01-0340,WW,0.09777092795870403,-0.8823464488028013
WW_B01-0341,WW,-0.6925956919282734,-0.943882417840796
WW_B01-0342,WW,5.5522244998817545,-0.39810186389326674
WW_B01-0343,WW,1.1958273805411788,-0.3713740283694914
WW_B01-0344,WW,-0.5082995931142935,-0.6457293814951824
WW_B01-0346,WW,-0.6231296916370732,-0.7396854051980022
WW_B01-0347,WW,0.21402263319107806,-0.3985866963364548
WW_B01-0348,WW,0.9622744884538531,-0.2110190301213436
WW_B01-0349,WW,2.4256829343095667,0.2128862957759417
WW_B01-0350,WW,-1.1246431342317298,-2.0025526398589273
WW_B02-0001,WW,-1.1582355561653328,-0.5659613178691246
WW_B02-0003,WW,1.2339369572262708,-0.6857910413089146
WW_B02-0004,WW,0.6631875590734287,-0.9304026946992563
WW_B02-0006,WW,4.036905265482559,-0.06429638423268584
WW_B02-0007,WW,-0.979467958242868,-1.0151603587218154
WW_B02-0008,WW,1.9673098988886775,0.04716475300943071
WW_B02-0009,WW,1.3577204364336541,0.08662838346943033
WW_B02-0010,WW,3.095840457677537,0.6165434324474477
WW_B02-0011,WW,-1.2312274008480875,-1.256316062676244
WW_B02-0012,WW,2.086094154358264,-0.43504349356526656
WW_B02-0013,WW,1.2626646399398842,-0.33088734288708893
WW_B02-0014,WW,1.5944608239239078,-0.3745307614083035
WW_B02-0018,WW,2.504606377148346,-0.7578074066202696
WW_B02-0019,WW,-1.0161393286467573,-1.9852618224935108
WW_B02-0020,WW,-1.3180971312493273,-1.4949410671015617
WW_B02-0021,WW,-0.2119964936495517,-1.0472091317343828
WW_B02-0022,WW,2.273498126184487,-0.7905837871580251
WW_B02-0023,WW,2.2806573837295776,-0.43017588115328576
WW_B02-0024,WW,3.4844283790071753,0.4073978467695665
WW_B02-0025,WW,0.35616089995311406,-1.5058351542802442
WW_B02-0026,WW,0.25546695475672426,-0.82484920022554
WW_B02-0027,WW,0.5500202677078814,-0.027325040474631
WW_B02-0028,WW,0.5389320679948173,0.3049961295098933
WW_B02-0029,WW,0.10574465203157582,-0.9218037883264195
WW_B02-0031,WW,-1.089873294298135,-1.235824443924225
WW_B02-0032,WW,0.5141456628510152,-0.5174573937968188
WW_B02-0033,WW,-1.97714295978562,-0.9692483525177142
WW_B02-0035,WW,0.5655483883785856,-0.9672742805076638
WW_B02-0037,WW,-0.5523228791814176,-1.4847067628792812
WW_B02-0040,WW,-0.32957054856888396,-0.9903464094886535
WW_B02-0041,WW,2.3918968238756397,0.16076832575056121
WW_B02-0042,WW,2.494351713994444,0.3436905531179304
WW_B02-0043,WW,0.09127831037516654,-0.750861341371433
WW_B02-0044,WW,2.166964288027688,0.9339074207570145
WW_B02-0045,WW,3.130668108772772,-0.026183160564696523
WW_B02-0046,WW,-1.036369794970452,-1.5520678828010153
WW_B02-0047,WW,2.342698828190313,0.9197217647626665
WW_B02-0049,WW,1.298602061156635,-1.2274801106673319
WW_B02-0050,WW,0.9606992569918494,-1.3454228866504754
WW_B02-0052,WW,4.738134619949049,0.3679535655642654
WW_B02-0053,WW,0.42423123282664743,0.3069231688324846
WW_B02-0055,WW,0.46427702638465,-0.9655107272540224
WW_B02-0057,WW,1.4505108276552843,0.11424300362247435
WW_B02-0058,WW,-0.46365500459566716,-1.0367738319104436
WW_B02-0061,WW,2.19680136074533,-0.6887198283604652
WW_B02-0062,WW,2.701038474047418,-0.4356342344713949
WW_B02-0063,WW,-0.17664033122708628,-0.6362062415516461
WW_B02-0064,WW,-1.2319433356414746,-1.1599290053088955
WW_B02-0065,WW,0.2723393713313116,-0.7533596303274027
WW_B02-0066,WW,-0.902284902747971,-0.8710830479047422
WW_B02-0067,WW,1.9086865066455676,-0.1792243322515991
WW_B02-0068,WW,-0.4098465946812623,-0.2163763567195213
WW_B02-0069,WW,0.3532245546548942,-1.1352824928094916
WW_B02-0070,WW,0.2437840633151049,-0.9712335859424442
WW_B02-0071,WW,2.593159613519342,-0.3579434794603627
WW_B02-0072,WW,-1.6812132764111545,-1.8162038429875336
WW_B02-0073,WW,0.015115211560915078,-1.2919900863487468
WW_B02-0074,WW,1.3317059251639214,0.012581403230162401
WW_B02-0076,WW,0.5677217285926894,-1.4390782785418188
WW_B02-0077,WW,0.22543992977775126,-0.6468044325355037
WW_B02-0078,WW,-1.5461376632500687,-0.8548701860106434
WW_B02-0079,WW,-0.6425223947957531,-0.8621993645139853
WW_B02-0080,WW,-0.7925058144914925,-1.0480971840547928
WW_B02-0081,WW,1.8127565232419354,-0.21914787944165057
WW_B02-0083,WW,3.7714435366226375,0.21460149247804572
WW_B02-0084,WW,-0.1320504088828759,-0.9888767358491811
WW_B02-0085,WW,2.505113676947443,0.427802993022371
WW_B02-0086,WW,3.5830641307089173,-0.8706834654193379
WW_B02-0087,WW,0.44652369747732473,-1.4811310565458677
WW_B02-0088,WW,4.645646402184636,-0.37862298835877506
WW_B02-0089,WW,-0.763834071465409,-1.5159235726663294
WW_B02-0090,WW,-0.07209741552317057,-1.3092445675801851
WW_B02-0091,WW,5.574236340787632,-0.17876432786310506
WW_B02-0092,WW,0.8250030961731903,-0.07739402561630748
WW_B02-0093,WW,-1.6041769415065266,-0.9923001357321007
WW_B02-0094,WW,0.2720191151184741,-0.8218241308801231
WW_B02-0095,WW,2.845474309677442,0.18667981520694424
WW_B02-0096,WW,0.7740157452308529,0.1473767336964848
WW_B02-0097,WW,2.5748874723979536,-0.44269883330841486
WW_B02-0098,WW,0.6765762282923998,-1.1839417119915754
WW_B02-0099,WW,-1.1430297673273133,-1.1017845415307252
WW_B02-0100,WW,-2.0309310648270897,-1.5835768162157837
WW_B02-0101,WW,0.9179317807045178,-0.753971029896812
WW_B02-0102,WW,1.1409555537235674,-0.27302228366407666
WW_B02-0104,WW,1.8551497621475619,-0.6200458911884931
WW_B02-0105,WW,1.667010494688463,-0.7778670929169731
WW_B02-0106,WW,0.7856311625009219,-0.9266725662842109
WW_B02-0108,WW,-1.468713462501673,-1.6841306012900636
WW_B02-0109,WW,-0.6163636863682249,-0.8542492861433583
WW_B02-0110,WW,-0.07079058696298246,-0.7064274781332809
WW_B02-0111,WW,0.44559920324060825,0.31270395521091787
WW_B02-0112,WW,0.531325245536487,-1.556435135357591
WW_B02-0113,WW,2.152762110001418,-0.16647638937739292
WW_B02-0114,WW,-1.3771518029926844,-1.9673960128801096
WW_B02-0115,WW,0.3468039529052193,-0.7713584326294904
WW_B02-0117,WW,4.137158116341787,0.38640455679646557
WW_B02-0118,WW,3.9165370925507785,-0.1553422627296528
WW_B02-0119,WW,4.959496733015854,-0.061915875118676966
WW_B02-0120,WW,1.24998614310387,-1.1263504724009312
WW_B02-0121,WW,4.7492141202540195,0.8860452821531288
WW_B02-0122,WW,1.020529783183061,-1.6363726152081288
WW_B02-0123,WW,6.015570116811775,0.3707485927841284
WW_B02-0124,WW,4.986717089620626,-0.2465697221385998
WW_B02-0125,WW,0.22895742401624586,-1.2558650309568775
WW_B02-0126,WW,-1.3296389628947995,-1.4155289751721158
WW_B02-0127,WW,1.7097815899829625,-1.0950859482000512
WW_B02-0128,WW,-2.2410461783772773,-1.774058149473125
WW_B02-0129,WW,0.7353775222816457,-1.8423845770177134
WW_B02-0130,WW,5.244107162245541,-0.26430411229037043
WW_B02-0131,WW,-0.030931856076868956,-0.48562798630738
WW_B02-0132,WW,1.8582456264389036,-0.5333421245334263
WW_B02-0133,WW,5.218553763346391,-0.0897493147895749
WW_B02-0135,WW,0.979456643292831,0.13969197962980034
WW_B02-0136,WW,3.0490985529785375,-0.7462655236068056
WW_B02-0137,WW,1.6675665111747628,0.11292143068498581
WW_B02-0138,WW,-1.6391505471026164,-1.7592472169961484
WW_B02-0139,WW,-0.25949492647007133,-0.13455889600177412
WW_B02-0140,WW,0.8270590118552088,-1.089767020946002
WW_B02-0141,WW,-0.22533796875381934,-1.5266024721140024
WW_B02-0142,WW,-1.7275764575285861,-1.069331316556019
WW_B02-0145,WW,4.072998494135671,-0.1623469722598725
WW_B02-0146,WW,0.030249169551353303,-1.4834703543532364
WW_B02-0147,WW,-1.6262399634296658,-1.6653770712556204
WW_B02-0148,WW,-0.8497256762185323,-1.570215953987365
WW_B02-0149,WW,0.4633743550228261,-0.31593430846311665
WW_B02-0150,WW,1.161399779969458,-1.0880642847466961
WW_B02-0152,WW,-1.2443497477114431,-1.9452646907982074
WW_B02-0153,WW,2.2577096080657206,-0.214429998199759
WW_B02-0154,WW,0.042892208707481824,-0.8831033162777211
WW_B02-0155,WW,1.6429986786232849,-1.3019407663217788
WW_B02-0156,WW,0.13231407619870011,-0.1386076722044398
WW_B02-0157,WW,-0.7771980256207957,-1.1985689097203343
WW_B02-0158,WW,-1.2108691393675004,-2.052816035909409
WW_B02-0159,WW,1.0854253611400946,-0.45785874418714007
WW_B02-0160,WW,-1.3268952360268969,-2.3364617615155585
WW_B02-0161,WW,2.8005236894419387,-0.3490158457690324
WW_B02-0162,WW,3.632104330807332,0.3560591875378639
WW_B02-0163,WW,-1.0338768551122626,-0.9039018089046261
WW_B02-0164,WW,0.37386056587699545,-1.7767246926554625
WW_B02-0165,WW,-1.216363820486411,-1.329759630466621
WW_B02-0167,WW,-1.4549231569381726,-0.9821342512529521
WW_B02-0168,WW,-0.056741537085070626,-1.3869852654457235
WW_B02-0169,WW,-1.0875191996070386,-1.186920313025901
WW_B02-0170,WW,4.4284421958185565,1.3308489840486137
WW_B02-0171,WW,-1.3747008833362904,-0.861243920980311
WW_B02-0173,WW,-0.963004411446489,-1.0133063931816721
WW_B02-0174,WW,3.394464269391645,0.25462715095120353
WW_B02-0175,WW,6.032210399279954,-0.3034251607360077
WW_B02-0176,WW,-0.8869662895330165,-1.2160859196084812
WW_B02-0177,WW,1.16332663389016,-0.440263903298653
WW_B02-0178,WW,0.5472875924352372,-0.38614221368869234
WW_B02-0179,WW,0.8862360791232681,-0.0008491292090864917
WW_B02-0180,WW,-0.6273330633974189,-1.3019132500181223
WW_B02-0181,WW,-1.984274534215165,-1.1394144038514304
WW_B02-0182,WW,1.9976028799958323,0.549108466668401
WW_B02-0183,WW,2.3057464936928564,-1.5960991362142676
WW_B02-0184,WW,-1.8169852644885098,-1.8437071774406297
WW_B02-0185,WW,-0.9051234475517838,-1.701961779666728
WW_B02-0186,WW,1.196449889866826,-0.3425438131155391
WW_B02-0187,WW,3.1532500723513843,0.4520689959855654
WW_B02-0188,WW,2.37022876675644,0.46462140110324973
WW_B02-0189,WW,1.0287592103906034,-1.1106888969618618
WW_B02-0190,WW,1.6846748349695684,-0.8315369095108144
WW_B02-0191,WW,-0.7208384914601282,-1.214995386370307
WW_B02-0193,WW,0.8560045560737197,0.6353666388890971
WX_B01-0001,WX,0.05875135452035821,0.7068173634129032
WX_B01-0002,WX,3.819326722269733,1.069142791311349
WX_B01-0003,WX,0.14079009938802656,1.008841523157024
WX_B01-0004,WX,0.6803362969326789,1.0996960276258265
WX_B01-0005,WX,-1.877023251196202,0.7113674647303858
WX_B01-0006,WX,3.027463247342129,0.7639025068439546
WX_B01-0007,WX,1.7948150328319843,0.9204612262115843
WX_B01-0008,WX,1.9726853180634638,1.129214195251469
WX_B01-0009,WX,1.2275163509640343,0.3160660921498452
WX_B01-0010,WX,0.6416521376718789,1.067631017896818
WX_B01-0011,WX,2.4110049236766984,1.3042627447626667
WX_B01-0012,WX,2.8640155918799075,0.1657569175150604
WX_B01-0013,WX,1.1604414746570306,0.7311743903462925
WX_B01-0014,WX,0.51287762649879,1.4470632292011971
WX_B01-0015,WX,2.0620383808809484,1.4025523592181117
WX_B01-0016,WX,1.3671900837856563,1.9677749662830464
WX_B01-0017,WX,-0.05623344539543554,2.095309309199613
WX_B01-0018,WX,3.235692901849225,1.545022730413238
WX_B01-0019,WX,1.5536992871189699,-0.13846894957902695
WX_B01-0020,WX,0.256667273399264,0.3380927447095239
WX_B01-0022,WX,-0.8386458624769221,0.8452985758203218
WX_B01-0023,WX,-0.15711243276097478,0.7000696715564674
WX_B01-0024,WX,1.2540804204181144,0.3111575191934413
WX_B01-0025,WX,0.8700364989178239,0.7016163839489085
WX_B01-0026,WX,0.3846927896604231,0.9222992154185163
WX_B01-0027,WX,0.5428056388930984,0.44270746278009604
WX_B01-0028,WX,1.593656976963188,0.27078013069512996
WX_B01-0029,WX,-1.0585891986555307,-0.374885360645459
WX_B01-0030,WX,2.136096113974317,-0.5210971360176893
WX_B01-0031,WX,-2.242767775589169,0.4007480125227499
WX_B01-0032,WX,1.3373272476334075,1.1275814722424247
